NAME,LATITUDE,LONGITUDE,AMOUNT
LOS ANGELES CITY COLLEGE,34.0873009,-118.2921691,0
LOS ANGELES COLLEGE OF MUSIC,34.13929321,-118.1501131,0
LOS ANGELES COMMUNITY COLLEGE DISTRICT OFFICE,34.04877508,-118.2580633,0
LOS ANGELES COUNTY COLLEGE OF NURSING AND ALLIED HEALTH,34.06160512,-118.2114176,0
LOS ANGELES FILM SCHOOL,34.09821418,-118.3282705,0
LOS ANGELES HARBOR COLLEGE,33.78420141,-118.2818601,0
LOS ANGELES MISSION COLLEGE,34.3149436,-118.4190869,0
LOS ANGELES ORT COLLEGE-LOS ANGELES CAMPUS,34.06418057,-118.3695638,0
LOS ANGELES ORT COLLEGE-VAN NUYS CAMPUS,34.184931,-118.449905,0
LOS ANGELES PIERCE COLLEGE,34.18418365,-118.5771935,0
LOS ANGELES SOUTHWEST COLLEGE,33.92958628,-118.3046744,0
LOS ANGELES TRADE TECHNICAL COLLEGE,34.03262327,-118.2691135,0
LOS ANGELES VALLEY COLLEGE,34.17640619,-118.4214457,0
LOS MEDANOS COLLEGE,38.0064738,-121.8609673,0
LOS RIOS COMMUNITY COLLEGE DISTRICT OFFICE,38.57985888,-121.4171447,0
LOUISBURG COLLEGE,36.10539346,-78.29970923,0
LOUISIANA ACADEMY OF BEAUTY,30.49511096,-92.40894803,0
LOUISIANA COLLEGE,31.32228563,-92.42556745,0
LOUISIANA CULINARY INSTITUTE,30.410953,-91.06621,0
LOUISIANA DELTA COMMUNITY COLLEGE,32.49637033,-92.03266362,0
LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL COLLEGE,30.41273915,-91.18072747,0
LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER-NEW ORLEANS,29.9572722,-90.08314519,0
LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER-SHREVEPORT,32.48101895,-93.76080986,0
LOUISIANA STATE UNIVERSITY-ALEXANDRIA,31.1786155,-92.41440856,0
LOUISIANA STATE UNIVERSITY-EUNICE,30.47329241,-92.43452312,0
LOUISIANA STATE UNIVERSITY-SHREVEPORT,32.4287676,-93.70376166,0
LOUISIANA TECH UNIVERSITY,32.52551805,-92.64963973,0
LOUISVILLE PRESBYTERIAN THEOLOGICAL SEMINARY,38.23748312,-85.68596466,0
LOURDES UNIVERSITY,41.70869428,-83.70664904,0
LOVE BEAUTY SCHOOL INC,35.48852351,-86.09386316,0
LOWELL ACADEMY HAIRSTYLING INSTITUTE,42.6436801,-71.30809677,0
LOWER COLUMBIA COLLEGE,46.142822,-122.9379809,0
LOYOLA MARYMOUNT UNIVERSITY,33.97085505,-118.4157451,0
LOYOLA UNIVERSITY CHICAGO,41.9991606,-87.65739899,0
LOYOLA UNIVERSITY MARYLAND,39.34604381,-76.62341728,0
LOYOLA UNIVERSITY NEW ORLEANS,29.93614104,-90.12041722,0
LU ROSS ACADEMY,34.27803381,-119.2939518,0
LUBBOCK CHRISTIAN UNIVERSITY,33.57627299,-101.9348165,0
LUBBOCK HAIR ACADEMY,33.56367722,-101.8777785,0
LUCKES BEAUTY ACADEMY LLC,37.08537779,-76.45662601,0
LUNA COMMUNITY COLLEGE,35.616303,-105.250865,0
LURLEEN B WALLACE COMMUNITY COLLEGE,31.32294699,-86.45226224,0
LUTHER COLLEGE,43.31358409,-91.80397126,0
LUTHER RICE COLLEGE & SEMINARY,33.6979839,-84.12364813,0
LUTHER SEMINARY,44.98468944,-93.19651084,0
LUTHERAN SCHOOL OF NURSING,38.59009425,-90.22644056,0
LUTHERAN SCHOOL OF THEOLOGY AT CHICAGO,41.79562979,-87.59897821,0
LUTHERAN THEOLOGICAL SEMINARY AT PHILADELPHIA,40.06163605,-75.19149633,0
LUZERNE COUNTY COMMUNITY COLLEGE,41.19315365,-75.99321831,0
LYCOMING COLLEGE,41.24614215,-77.00043385,0
LYLE'S COLLEGE OF  BEAUTY,36.836251,-119.773747,0
LYLE'S COLLEGE OF BEAUTY,35.3865253,-119.0239033,0
LYNCHBURG COLLEGE,37.39767758,-79.18415271,0
LYNDON STATE COLLEGE,44.53416498,-72.02459651,0
LYNN UNIVERSITY,26.38277706,-80.12385098,0
LYNNES WELDING TRAINING,46.87988,-96.823491,0
LYON COLLEGE,35.77816306,-91.62618764,0
LYTLES REDWOOD EMPIRE BEAUTY COLLEGE INC,38.5083851,-122.75777,0
M J MURPHY BEAUTY COLLEGE OF MOUNT PLEASANT,43.60429013,-84.77792724,0
M T TRAINING CENTER,32.72000518,-97.04256341,0
M-DCPS THE ENGLISH CENTER,25.73963149,-80.25170241,0
MACALESTER COLLEGE,44.93663243,-93.16915068,0
MACCORMAC COLLEGE,41.8818884,-87.62666329,0
MACHZIKEI HADATH RABBINICAL COLLEGE,40.62793726,-73.98837824,0
MACMURRAY COLLEGE,39.73183799,-90.22319775,0
MACOMB COMMUNITY COLLEGE,42.505281,-82.972144,0
MADISON ADULT CAREER CENTER,40.77432774,-82.46091226,0
MADISON AREA TECHNICAL COLLEGE,43.12184331,-89.32778604,0
MADISON MEDIA INSTITUTE,43.05893808,-89.29425596,0
MADISON MEDIA INSTITUTE-ROCKFORD CAREER COLLEGE,42.2557228,-89.02722017,0
MADISON ONEIDA BOCES-PRACTICAL NURSING PROGRAM,43.14081955,-75.5603297,0
MADISONVILLE COMMUNITY COLLEGE,37.36266132,-87.51213691,0
MADONNA UNIVERSITY,42.38707214,-83.40745829,0
MAGNOLIA COLLEGE OF COSMETOLOGY,32.35961396,-90.15182636,0
MAHARISHI UNIVERSITY OF MANAGEMENT,41.01778147,-91.96730596,0
MAHONING COUNTY CAREER AND TECHNICAL CENTER,41.03269621,-80.78766794,0
MAINE COLLEGE OF ART,43.65574335,-70.26101457,0
MAINE COLLEGE OF HEALTH PROFESSIONS,44.10058665,-70.217528,0
MAINE MARITIME ACADEMY,44.3873,-68.803214,0
MAK BEAUTY INSTITUTE,34.18632259,-84.14393932,0
MAKE-UP DESIGNORY,34.18023809,-118.3083355,0
MALONE UNIVERSITY,40.82539782,-81.37786147,0
MANATEE TECHNICAL COLLEGE,27.448166,-82.481004,0
MANCHESTER COMMUNITY COLLEGE,41.76048372,-72.56257692,0
MANCHESTER UNIVERSITY,41.0105494,-85.76264334,0
MANDALYN ACADEMY,40.37160391,-111.780891,0
MANDL SCHOOL-THE COLLEGE OF ALLIED HEALTH,40.76435081,-73.98374912,0
MANHATTAN AREA TECHNICAL COLLEGE,39.19777434,-96.61567237,0
MANHATTAN CHRISTIAN COLLEGE,39.18581972,-96.57846535,0
MANHATTAN COLLEGE,40.889756,-73.901893,0
MANHATTAN INSTITUTE,40.754262,-73.977344,0
MANHATTAN SCHOOL OF COMPUTER TECHNOLOGY,40.634492,-73.967148,0
MANHATTAN SCHOOL OF MUSIC,40.81234112,-73.96169083,0
MANHATTANVILLE COLLEGE,41.03218288,-73.71563623,0
MANOR COLLEGE,40.08640909,-75.10374871,0
MANSFIELD BEAUTY SCHOOLS-QUINCY,42.24485546,-71.00312232,0
MANSFIELD BEAUTY SCHOOLS-SPRINGFIELD,42.10377114,-72.59163162,0
MANSFIELD UNIVERSITY OF PENNSYLVANIA,41.807946,-77.071527,0
MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN,30.17612555,-96.38760424,0
MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN-BRYAN,30.67540842,-96.37346318,0
MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN-VICTORIA,28.79993908,-96.99164244,0
MAPLE SPRINGS BAPTIST BIBLE COLLEGE AND SEMINARY,38.86348014,-76.94246492,0
MARANATHA BAPTIST UNIVERSITY,43.19501335,-88.73701644,0
MARGARET H ROLLINS SCHOOL OF NURSING AT BEEBE MEDICAL CENTER,38.7715652,-75.14286352,0
MARIA COLLEGE OF ALBANY,42.65650638,-73.8059865,0
MARIAN HEALTH CAREERS CENTER-LOS ANGELES CAMPUS,34.06209573,-118.295073,0
MARIAN HEALTH CAREERS CENTER-VAN NUYS CAMPUS,34.17747688,-118.4655547,0
MARIAN UNIVERSITY-FOND DU LAC,43.77741129,-88.42063757,0
MARIAN UNIVERSITY-INDIANAPOLIS,39.81533988,-86.20459912,0
MARICOPA COMMUNITY COLLEGE SYSTEM OFFICE,33.41291544,-111.9757857,0
MARIETTA COLLEGE,39.417638,-81.450038,0
MARION MILITARY INSTITUTE,32.6234012,-87.32206688,0
MARION S WHELAN SCHOOL OF NURSING OF GENEVA GENERAL HOSPITAL,42.87702721,-76.98800797,0
MARION TECHNICAL COLLEGE-MARION,40.57701727,-83.08915622,0
MARION TECHNICAL COLLEGE-OCALA,29.178271,-82.14787722,0
MARIST COLLEGE,41.72195486,-73.934342,0
MARKETTI ACADEMY OF COSMETOLOGY,42.68304917,-83.37519213,0
MARLBORO COLLEGE,42.839603,-72.736552,0
MARLBORO COLLEGE GRADUATE & PROFESSIONAL STUDIES,42.84019757,-72.73379214,0
MARQUETTE UNIVERSITY,43.03718292,-87.93108826,0
MARS HILL UNIVERSITY,35.82585759,-82.55085918,0
MARSHALL B KETCHUM UNIVERSITY,33.88934796,-117.8862292,0
MARSHALL UNIVERSITY,38.42261,-82.43065,0
MARSHALLTOWN COMMUNITY COLLEGE,42.00064972,-92.90941057,0
MARTIN COMMUNITY COLLEGE,35.83630407,-77.09491251,0
MARTIN LUTHER COLLEGE,44.30454257,-94.47203941,0
MARTIN METHODIST COLLEGE,35.20033812,-87.0363981,0
MARTIN UNIVERSITY,39.79862626,-86.10463077,0
MARTINSBURG COLLEGE,39.48705,-77.959701,0
MARY BALDWIN UNIVERSITY,38.1547991,-79.06832461,0
MARYGROVE COLLEGE,42.41441458,-83.15410937,0
MARYLAND BEAUTY ACADEMY,39.29834693,-76.50920767,0
MARYLAND BEAUTY ACADEMY OF ESSEX,39.298507,-76.509273,0
MARYLAND INSTITUTE COLLEGE OF ART,39.30879239,-76.62103305,0
MARYLAND UNIVERSITY OF INTEGRATIVE HEALTH,39.16587178,-76.88802531,0
MARYLHURST UNIVERSITY,45.398174,-122.647755,0
MARYMOUNT CALIFORNIA UNIVERSITY,33.73490388,-118.3335672,0
MARYMOUNT MANHATTAN COLLEGE,40.76872266,-73.95979001,0
MARYMOUNT UNIVERSITY,38.90555185,-77.12879943,0
MARYVILLE COLLEGE,35.75196916,-83.96385315,0
MARYVILLE UNIVERSITY OF SAINT LOUIS,38.64547375,-90.50509562,0
MARYWOOD UNIVERSITY,41.43458732,-75.63414193,0
MASSACHUSETTS BAY COMMUNITY COLLEGE,42.31269651,-71.264004,0
MASSACHUSETTS COLLEGE OF ART AND DESIGN,42.33684637,-71.09927498,0
MASSACHUSETTS COLLEGE OF LIBERAL ARTS,42.69157015,-73.10339182,0
MASSACHUSETTS GENERAL HOSPITAL DIETETIC INTERNSHIP,42.362612,-71.068939,0
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,42.36009534,-71.09211458,0
MASSACHUSETTS MARITIME ACADEMY,41.74034767,-70.62416665,0
MASSACHUSETTS SCHOOL OF BARBERING,42.24720598,-71.00190583,0
MASSACHUSETTS SCHOOL OF LAW,42.68209748,-71.19954302,0
MASSAGE INSTITUTE OF MEMPHIS,35.13481441,-89.99256545,0
MASSAGE THERAPY INSTITUTE OF COLORADO,39.73943073,-104.9600302,0
MASSAGE THERAPY TRAINING INSTITUTE,32.3195708,-106.7811554,0
MASSASOIT COMMUNITY COLLEGE,42.0758342,-70.98911056,0
MASTER'S BARBER & STYLING COLLEGE,36.21966429,-86.57137477,0
MAUNA LOA HELICOPTERS,19.72959643,-156.0418378,0
MAYFIELD COLLEGE,33.78257469,-116.4642374,0
MAYLAND COMMUNITY COLLEGE,35.93447497,-82.01698767,0
MAYNARD A. TRAVISS CAREER CENTER - CENTRAL FLORIDA AEROSPACE ACADEMY,27.98151498,-82.0276268,0
MAYO CLINIC GRADUATE SCHOOL OF BIOMEDICAL SCIENCES,44.02279814,-92.46654549,0
MAYO CLINIC SCHOOL OF HEALTH SCIENCES,44.02278379,-92.46664538,0
MAYO CLINIC SCHOOL OF MEDICINE,44.02199475,-92.46618389,0
MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE,38.627026,-83.805641,0
MAYVILLE STATE UNIVERSITY,47.50467124,-97.32254469,0
MCCANN SCHOOL OF BUSINESS & TECHNOLOGY,40.92507,-76.040371,0
MCCORMICK THEOLOGICAL SEMINARY,41.79596997,-87.59851141,0
MCDANIEL COLLEGE,39.58487946,-77.00166232,0
MCDOWELL TECHNICAL COMMUNITY COLLEGE,35.65625411,-81.96207961,0
MCHENRY COUNTY COLLEGE,42.25911051,-88.36895576,0
MCKENDREE UNIVERSITY,38.60950747,-89.81469489,0
MCLENNAN COMMUNITY COLLEGE,31.58984674,-97.17302143,0
MCMURRY UNIVERSITY,32.43041538,-99.75190447,0
MCNALLY SMITH COLLEGE OF MUSIC,44.94967799,-93.09755576,0
MCNEESE STATE UNIVERSITY,30.18076194,-93.215648,0
MCPHERSON COLLEGE,38.37258168,-97.64273131,0
MCPHS UNIVERSITY,42.33703601,-71.10096442,0
MDT COLLEGE OF HEALTH SCIENCES,41.547556,-81.451108,0
MEADVILLE LOMBARD THEOLOGICAL SCHOOL,41.87399853,-87.62496435,0
MECH-TECH COLLEGE,18.237102,-66.053276,0
MECHON L'HOYROA,41.1169978,-74.05811598,0
MED ACADEMY,25.89821,-80.353021,0
MED-LIFE INSTITUTE-KISSIMMEE,28.323198,-81.470044,0
MED-LIFE INSTITUTE-LAUDERDALE LAKES,26.17515,-80.202751,0
MED-LIFE INSTITUTE-NAPLES,26.107177,-81.746148,0
MEDAILLE COLLEGE,42.92895024,-78.8565688,0
MEDIATECH INSTITUTE-DALLAS,32.92427,-96.902721,0
MEDIATECH INSTITUTE-HOUSTON,29.72480916,-95.56834087,0
MEDICAL ALLIED CAREER CENTER,33.91771082,-118.062951,0
MEDICAL CAREER & TECHNICAL COLLEGE,37.734796,-84.309012,0
MEDICAL CAREER INSTITUTE,40.26437062,-74.04604921,0
MEDICAL COLLEGE OF WISCONSIN,43.04452708,-88.02267421,0
MEDICAL INSTITUTE OF PALM BEACH,26.620478,-80.134959,0
MEDICAL PREP INSTITUTE OF TAMPA BAY,28.03317381,-82.43283225,0
MEDICAL PROFESSIONAL INSTITUTE,42.42670427,-71.07834124,0
MEDICAL TRAINING COLLEGE,30.42731159,-91.06944938,0
MEDICAL UNIVERSITY OF SOUTH CAROLINA,32.7860051,-79.94776909,0
MEDINA COUNTY CAREER CENTER,41.1551042,-81.90159191,0
MEDQUEST COLLEGE,38.224517,-85.560651,0
MEDSPA ACADEMIES,40.55683269,-111.9127824,0
MEHARRY MEDICAL COLLEGE,36.16670848,-86.80731542,0
MEMORIAL COLLEGE OF NURSING,42.67406839,-73.74882102,0
MEMORIAL HOSPITAL SCHOOL OF RADIATION THERAPY TECHNOLOGY,40.76476643,-73.95572857,0
MEMPHIS COLLEGE OF ART,35.14587415,-89.99370676,0
MEMPHIS INSTITUTE OF BARBERING,35.15814879,-90.01444846,0
MEMPHIS THEOLOGICAL SEMINARY,35.13310976,-89.98265299,0
MENDOCINO COLLEGE,39.18970274,-123.2283396,0
MENLO COLLEGE,37.4561403,-122.1920501,0
MERCED COLLEGE,37.33530008,-120.4764638,0
MERCER COUNTY CAREER CENTER,41.25085142,-80.24861364,0
MERCER COUNTY COMMUNITY COLLEGE,40.25439825,-74.65071925,0
MERCER COUNTY TECHNICAL EDUCATION CENTER,37.36002444,-81.10464682,0
MERCER UNIVERSITY,32.82973096,-83.65104196,0
MERCY COLLEGE,41.02143627,-73.87457085,0
MERCY COLLEGE OF HEALTH SCIENCES,41.59455928,-93.62623841,0
MERCY COLLEGE OF OHIO,41.65831877,-83.55253832,0
MERCY HOSPITAL SCHOOL OF NURSING,40.43563147,-79.98556707,0
MERCY HOSPITAL SCHOOL OF PRACTICAL NURSING-PLANTATION GENERAL HOSPITAL,25.74025448,-80.21397065,0
MERCY SCHOOL OF NURSING,35.210241,-80.821052,0
MERCY-ST LUKE'S SCHOOL OF RADIOLOGIC TECHNOLOGY,41.98555226,-91.66060939,0
MERCYHURST UNIVERSITY,42.10399085,-80.05556796,0
MERCYHURST UNIVERSITY-NORTH EAST CAMPUS,42.21967608,-79.83573223,0
MEREDITH COLLEGE,35.7971969,-78.68917475,0
MEREDITH MANOR INTERNATIONAL EQUESTRIAN CENTER,39.29835423,-81.3981069,0
MERIDIAN COLLEGE,27.38072435,-82.42530891,0
MERIDIAN COMMUNITY COLLEGE,32.36735453,-88.73282319,0
MERIDIAN INSTITUTE OF SURGICAL ASSISTING,36.18765562,-86.84251867,0
MERIDIAN TECHNOLOGY CENTER,36.10698064,-97.10841381,0
MERKAZ BNOS-BUSINESS SCHOOL,40.60142553,-73.99712373,0
MERRELL UNIVERSITY OF BEAUTY ARTS AND SCIENCE,38.571007,-92.199418,0
MERRIMACK COLLEGE,42.66835241,-71.12421626,0
MERRITT COLLEGE,37.78908834,-122.1673352,0
MERRYFIELD SCHOOL OF PET GROOMING,26.19034661,-80.12993965,0
MESA COMMUNITY COLLEGE,33.38954208,-111.8720872,0
MESABI RANGE COLLEGE,47.5245538,-92.54908781,0
MESALANDS COMMUNITY COLLEGE,35.17033181,-103.7363034,0
MESIVTA KESER TORAH,40.096434,-74.217065,0
MESIVTA OF EASTERN PARKWAY-YESHIVA ZICHRON MEILECH,40.63523572,-73.97932738,0
MESIVTA TORAH VODAATH RABBINICAL SEMINARY,40.63819887,-73.96939471,0
MESIVTHA TIFERETH JERUSALEM OF AMERICA,40.71381234,-73.99127087,0
MESSENGER COLLEGE,32.83114879,-97.10025017,0
MESSIAH COLLEGE,40.15867,-76.988492,0
METHODIST COLLEGE,40.780322,-89.682986,0
METHODIST THEOLOGICAL SCHOOL IN OHIO,40.25364283,-83.06014649,0
METHODIST UNIVERSITY,35.13419028,-78.87388236,0
METRO BEAUTY ACADEMY,40.56870564,-75.55547413,0
METRO BUSINESS COLLEGE-CAPE GIRARDEAU,37.33348815,-89.57324096,0
METRO BUSINESS COLLEGE-JEFFERSON CITY,38.58727317,-92.24972354,0
METRO BUSINESS COLLEGE-ROLLA,37.9373041,-91.75458134,0
METRO DETROIT BARBER COLLEGE,42.41689862,-83.14598483,0
METRO TECHNOLOGY CENTERS,35.51254927,-97.47818246,0
METROPOLITAN COLLEGE OF NEW YORK,40.708592,-74.014677,0
METROPOLITAN COMMUNITY COLLEGE AREA,41.30588325,-95.95785182,0
METROPOLITAN COMMUNITY COLLEGE-KANSAS CITY,39.06860252,-94.59051109,0
METROPOLITAN LEARNING INSTITUTE,40.72917409,-73.85837703,0
METROPOLITAN STATE UNIVERSITY,44.95726734,-93.07430766,0
METROPOLITAN STATE UNIVERSITY OF DENVER,39.742248,-105.002391,0
MGH INSTITUTE OF HEALTH PROFESSIONS,42.37500985,-71.05399859,0
MIAMI AD SCHOOL AT PORTFOLIO CENTER,33.81211601,-84.39618235,0
MIAMI AD SCHOOL-NEW YORK,40.755046,-73.925071,0
MIAMI AD SCHOOL-SAN FRANCISCO,37.78885,-122.421636,0
MIAMI AD SCHOOL-WYNWOOD,25.803044,-80.204819,0
MIAMI DADE COLLEGE,25.77771735,-80.19085641,0
MIAMI LAKES EDUCATIONAL CENTER AND TECHNICAL COLLEGE,25.91612778,-80.2951301,0
MIAMI MEDIA SCHOOL,25.76502154,-80.19375484,0
MIAMI REGIONAL UNIVERSITY,25.810667,-80.267007,0
MIAMI UNIVERSITY-HAMILTON,39.37744845,-84.56338495,0
MIAMI UNIVERSITY-MIDDLETOWN,39.523776,-84.35724,0
MIAMI UNIVERSITY-OXFORD,39.50964156,-84.73182112,0
MIAMI VALLEY CAREER TECHNOLOGY CENTER,39.845377,-84.32895079,0
MIAMI-JACOBS CAREER COLLEGE-COLUMBUS,39.96429709,-82.99700283,0
MIAMI-JACOBS CAREER COLLEGE-DAYTON,39.76220761,-84.18643749,0
MIAMI-JACOBS CAREER COLLEGE-INDEPENDENCE,41.39458189,-81.64662709,0
MIAMI-JACOBS CAREER COLLEGE-SPRINGBORO,39.56077113,-84.25324156,0
MIAMI-JACOBS CAREER COLLEGE-TROY,40.02896372,-84.22614437,0
MIAT COLLEGE OF TECHNOLOGY,42.286208,-83.445582,0
MICHAELS SCHOOL OF HAIR DESIGN AND ESTHETICS-PAUL MITCHELL PARTNER SCHOOL,42.95823319,-71.47685153,0
MICHIGAN BARBER SCHOOL INC,42.364892,-83.12898,0
MICHIGAN CAREER AND TECHNICAL INSTITUTE,42.50805843,-85.52071072,0
MICHIGAN COLLEGE OF BEAUTY-MONROE,41.90740283,-83.40740349,0
MICHIGAN COLLEGE OF BEAUTY-TROY,42.57033657,-83.12734,0
MICHIGAN SCHOOL OF PROFESSIONAL PSYCHOLOGY,42.4914267,-83.35957538,0
MICHIGAN STATE UNIVERSITY,42.72476,-84.473639,0
MICHIGAN STATE UNIVERSITY-COLLEGE OF LAW,42.725731,-84.473514,0
MICHIGAN TECHNOLOGICAL UNIVERSITY,47.11830019,-88.54640255,0
MID CITY COLLEGE,30.450368,-91.131883,0
MID MICHIGAN COMMUNITY COLLEGE,43.96958623,-84.76371513,0
MID-AMERICA CHRISTIAN UNIVERSITY,35.34778494,-97.57829685,0
MID-AMERICA COLLEGE OF FUNERAL SERVICE,38.31201373,-85.7445773,0
MID-AMERICA TECHNOLOGY CENTER,34.91249773,-97.36417403,0
MID-ATLANTIC CHRISTIAN UNIVERSITY,36.30467291,-76.21713948,0
MID-DEL TECHNOLOGY CENTER,35.45523697,-97.40257765,0
MID-EASTCTC-ADULT EDUCATION,39.93719183,-81.97605582,0
MID-PLAINS COMMUNITY COLLEGE,41.11042899,-100.7484173,0
MID-SOUTH CHRISTIAN COLLEGE,35.06412723,-89.91175697,0
MID-STATE TECHNICAL COLLEGE,44.39109096,-89.78378526,0
MIDAMERICA NAZARENE UNIVERSITY,38.87479733,-94.78210006,0
MIDDLE GEORGIA STATE UNIVERSITY,32.81039,-83.732361,0
MIDDLE TENNESSEE SCHOOL OF ANESTHESIA INC,36.252997,-86.68339617,0
MIDDLE TENNESSEE STATE UNIVERSITY,35.84811142,-86.36727121,0
MIDDLEBURY COLLEGE,44.009117,-73.176068,0
MIDDLEBURY INSTITUTE OF INTERNATIONAL STUDIES AT MONTEREY,36.5993105,-121.8970361,0
MIDDLESEX COMMUNITY COLLEGE-BEDFORD,42.525056,-71.273966,0
MIDDLESEX COMMUNITY COLLEGE-MIDDLETOWN,41.53951579,-72.61183848,0
MIDDLESEX COUNTY COLLEGE,40.50472459,-74.36652959,0
MIDFIELD INSTITUTE OF COSMETOLOGY,33.463987,-86.908933,0
MIDLAND COLLEGE,32.02852831,-102.1055537,0
MIDLAND UNIVERSITY,41.43674032,-96.48800761,0
MIDLANDS TECHNICAL COLLEGE,33.94932546,-81.11576091,0
MIDSTATE COLLEGE,40.761916,-89.598859,0
MIDWAY PARIS BEAUTY SCHOOL,40.699612,-73.909591,0
MIDWAY UNIVERSITY,38.1445292,-84.67731948,0
MIDWEST COLLEGE OF ORIENTAL MEDICINE-EVANSTON,42.04734711,-87.68171151,0
MIDWEST COLLEGE OF ORIENTAL MEDICINE-RACINE,42.67805136,-87.85667887,0
MIDWEST INSTITUTE,38.54438848,-90.43607818,0
MIDWEST TECHNICAL INSTITUTE,39.84966079,-86.36963983,0
MIDWEST TECHNICAL INSTITUTE-EAST PEORIA,40.64228936,-89.54346642,0
MIDWEST TECHNICAL INSTITUTE-MOLINE,41.48939403,-90.48361443,0
MIDWEST TECHNICAL INSTITUTE-RIDGELAND,32.40251641,-90.17819637,0
MIDWEST TECHNICAL INSTITUTE-SPRINGFIELD,39.84099643,-89.59533059,0
MIDWESTERN BAPTIST THEOLOGICAL SEMINARY,39.18569126,-94.57318535,0
MIDWESTERN CAREER COLLEGE,41.88251045,-87.63751748,0
MIDWESTERN STATE UNIVERSITY,33.87694332,-98.52120439,0
MIDWESTERN UNIVERSITY-DOWNERS GROVE,41.82836151,-88.00170241,0
MIDWESTERN UNIVERSITY-GLENDALE,33.6638529,-112.1836328,0
MIDWIVES COLLEGE OF UTAH,40.71088855,-111.8570347,0
MIFFLIN COUNTY ACADEMY OF SCIENCE AND TECHNOLOGY,40.6053214,-77.55409163,0
MILAN INSTITUTE OF COSMETOLOGY-AMARILLO,35.18502593,-101.8087803,0
MILAN INSTITUTE OF COSMETOLOGY-EL PASO,31.74972805,-106.3002217,0
MILAN INSTITUTE OF COSMETOLOGY-FAIRFIELD,38.24844767,-122.0454998,0
MILAN INSTITUTE OF COSMETOLOGY-LA QUINTA,33.7060193,-116.2769047,0
MILAN INSTITUTE OF COSMETOLOGY-RENO,39.485964,-119.788456,0
MILAN INSTITUTE OF COSMETOLOGY-SAN ANTONIO MILITARY,29.35822284,-98.50056339,0
MILAN INSTITUTE OF COSMETOLOGY-VISALIA,36.30186093,-119.3099223,0
MILAN INSTITUTE-AMARILLO,35.18632957,-101.9148611,0
MILAN INSTITUTE-BAKERSFIELD,35.38551274,-119.0230876,0
MILAN INSTITUTE-BAKERSFIELD WEST,35.388152,-119.038111,0
MILAN INSTITUTE-CLOVIS,36.822404,-119.795645,0
MILAN INSTITUTE-LAS VEGAS,36.16193376,-115.1706415,0
MILAN INSTITUTE-MERCED,37.32250026,-120.481052,0
MILAN INSTITUTE-NAMPA,43.60065669,-116.5940658,0
MILAN INSTITUTE-PALM DESERT,33.783343,-116.353268,0
MILAN INSTITUTE-SAN ANTONIO INGRAM,29.47272285,-98.61522391,0
MILAN INSTITUTE-SPARKS,39.52522602,-119.7588479,0
MILAN INSTITUTE-VISALIA,36.271538,-119.311928,0
MILDRED ELLEY SCHOOL-ALBANY CAMPUS,42.68083311,-73.78861479,0
MILDRED ELLEY-NEW YORK CAMPUS,40.7057812,-74.01400372,0
MILDRED ELLEY-PITTSFIELD CAMPUS,42.44774641,-73.2443413,0
MILES COLLEGE,33.48117027,-86.90819138,0
MILES COMMUNITY COLLEGE,46.40525963,-105.8265235,0
MILLENNIA ATLANTIC UNIVERSITY,25.81264004,-80.36565253,0
MILLENNIUM TRAINING INSTITUTE,42.49583925,-71.1270758,0
MILLER-MOTTE COLLEGE-CARY,35.75512386,-78.74070768,0
MILLER-MOTTE COLLEGE-FAYETTEVILLE,35.11135561,-78.8816307,0
MILLER-MOTTE COLLEGE-GREENVILLE,35.6046688,-77.40636807,0
MILLER-MOTTE COLLEGE-JACKSONVILLE,34.75341337,-77.41397899,0
MILLER-MOTTE COLLEGE-RALEIGH,35.83472718,-78.58592876,0
MILLER-MOTTE COLLEGE-WILMINGTON,34.24267625,-77.8822721,0
MILLER-MOTTE TECHNICAL COLLEGE-AUGUSTA,33.49499386,-82.08698607,0
MILLER-MOTTE TECHNICAL COLLEGE-CHARLESTON,32.95333715,-80.04460702,0
MILLER-MOTTE TECHNICAL COLLEGE-CHATTANOOGA,35.03426,-85.181915,0
MILLER-MOTTE TECHNICAL COLLEGE-CLARKSVILLE,36.55623722,-87.32533005,0
MILLER-MOTTE TECHNICAL COLLEGE-COLUMBUS,32.47999733,-84.93591167,0
MILLER-MOTTE TECHNICAL COLLEGE-CONWAY,33.7888731,-78.99349879,0
MILLER-MOTTE TECHNICAL COLLEGE-GULFPORT,30.46013824,-89.10210433,0
MILLER-MOTTE TECHNICAL COLLEGE-LYNCHBURG,37.37574631,-79.22626264,0
MILLER-MOTTE TECHNICAL COLLEGE-MACON,32.89782118,-83.68706453,0
MILLER-MOTTE TECHNICAL COLLEGE-MADISON,36.287759,-86.702774,0
MILLER-MOTTE TECHNICAL COLLEGE-ROANOKE,37.23281516,-79.97684404,0
MILLERSVILLE UNIVERSITY OF PENNSYLVANIA,39.995677,-76.352555,0
